contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
MSFT210917P00220000,MSFT,2021-09-17,220.00,put,37.67,34.75,32.50,9,37.00,16,1,464,2020-09-09,0.35146,-0.47348,0.00530,-0.03972,0.85023,-1.37827
MSFT210917C00225000,MSFT,2021-09-17,225.00,call,23.80,23.93,23.30,3,24.55,12,18,489,2020-09-09,0.35146,0.50131,0.00531,-0.04035,0.85211,0.83254
MSFT210917P00225000,MSFT,2021-09-17,225.00,put,40.64,38.08,37.20,11,38.95,10,1,77,2020-09-09,0.35146,-0.49869,0.00531,-0.03979,0.85211,-1.46466
MSFT210917C00230000,MSFT,2021-09-17,230.00,call,21.50,22.12,21.50,5,22.75,13,52,1379,2020-09-09,0.35146,0.47664,0.00531,-0.04027,0.85065,0.79720
MSFT210917P00230000,MSFT,2021-09-17,230.00,put,43.75,41.10,40.30,11,41.90,8,0,1113,2020-09-09,0.35146,-0.52336,0.00531,-0.03970,0.85065,-1.55105
MSFT210917C00235000,MSFT,2021-09-17,235.00,call,21.38,20.48,19.90,1,21.05,12,3,104,2020-09-09,0.35146,0.45259,0.00528,-0.04004,0.84609,0.76203
MSFT210917P00235000,MSFT,2021-09-17,235.00,put,44.10,44.45,43.55,8,45.35,8,0,24,2020-09-09,0.35146,-0.54741,0.00528,-0.03947,0.84609,-1.63727
MSFT210917C00240000,MSFT,2021-09-17,240.00,call,18.90,19.10,17.75,30,20.45,10,12,748,2020-09-09,0.35146,0.42921,0.00523,-0.03969,0.83866,0.72724
MSFT210917P00240000,MSFT,2021-09-17,240.00,put,43.10,47.72,46.90,8,48.55,12,0,28,2020-09-09,0.35146,-0.57079,0.00523,-0.03910,0.83866,-1.72311
MSFT210917C00245000,MSFT,2021-09-17,245.00,call,16.20,17.68,16.30,12,19.05,8,4,481,2020-09-09,0.35146,0.40656,0.00517,-0.03921,0.82863,0.69296
MSFT210917P00245000,MSFT,2021-09-17,245.00,put,50.90,51.30,50.30,8,52.30,8,0,27,2020-09-09,0.35146,-0.59344,0.00517,-0.03860,0.82863,-1.80844
MSFT210917C00250000,MSFT,2021-09-17,250.00,call,15.90,15.70,14.95,10,16.45,6,73,645,2020-09-09,0.33194,0.37039,0.00533,-0.03605,0.80674,0.64471
MSFT210917P00250000,MSFT,2021-09-17,250.00,put,51.50,54.92,53.95,11,55.90,8,0,16,2020-09-09,0.35146,-0.61534,0.00509,-0.03800,0.81624,-1.89312
MSFT210917C00255000,MSFT,2021-09-17,255.00,call,14.35,14.45,13.70,20,15.20,8,0,17,2020-09-09,0.33194,0.34833,0.00522,-0.03529,0.78976,0.60949
MSFT210917P00255000,MSFT,2021-09-17,255.00,put,0.00,58.75,56.50,8,61.00,9,0,0,2020-09-09,0.35146,-0.63646,0.00500,-0.03730,0.80176,-1.97703
MSFT210917C00260000,MSFT,2021-09-17,260.00,call,13.99,13.28,12.55,22,14.00,8,5,795,2020-09-09,0.33194,0.32719,0.00509,-0.03444,0.77086,0.57534
MSFT210917P00260000,MSFT,2021-09-17,260.00,put,61.60,62.30,60.10,8,64.50,3,2,8,2020-09-09,0.35146,-0.65677,0.00490,-0.03651,0.78544,-2.06008
MSFT210917C00265000,MSFT,2021-09-17,265.00,call,13.15,12.22,11.50,13,12.95,8,1,59,2020-09-09,0.33194,0.30697,0.00495,-0.03352,0.75030,0.54233
MSFT210917P00265000,MSFT,2021-09-17,265.00,put,0.00,66.35,65.35,20,67.35,8,0,0,2020-09-09,0.35146,-0.67626,0.00479,-0.03564,0.76752,-2.14220
MSFT210917C00270000,MSFT,2021-09-17,270.00,call,12.05,11.20,10.50,28,11.90,10,308,1199,2020-09-09,0.33194,0.28768,0.00481,-0.03253,0.72838,0.51053
MSFT210917P00270000,MSFT,2021-09-17,270.00,put,0.00,70.35,69.25,8,71.45,2,0,0,2020-09-09,0.35146,-0.69494,0.00467,-0.03471,0.74824,-2.22331
MSFT210917C00275000,MSFT,2021-09-17,275.00,call,10.40,10.32,9.65,25,11.00,8,2,86,2020-09-09,0.33194,0.26933,0.00466,-0.03150,0.70535,0.47998
MSFT210917P00275000,MSFT,2021-09-17,275.00,put,0.00,74.30,72.10,10,76.50,1,0,0,2020-09-09,0.35146,-0.71278,0.00454,-0.03373,0.72782,-2.30338
MSFT210917C00280000,MSFT,2021-09-17,280.00,call,9.65,9.50,8.85,12,10.15,5,6,486,2020-09-09,0.33194,0.25189,0.00450,-0.03043,0.68146,0.45072
MSFT210917P00280000,MSFT,2021-09-17,280.00,put,77.72,78.62,77.65,3,79.60,6,0,1,2020-09-09,0.35146,-0.72981,0.00441,-0.03271,0.70648,-2.38237
MSFT210917C00285000,MSFT,2021-09-17,285.00,call,9.70,8.75,8.10,13,9.40,8,2,35,2020-09-09,0.33194,0.23537,0.00434,-0.02933,0.65694,0.42276
MSFT210917P00285000,MSFT,2021-09-17,285.00,put,0.00,82.80,81.75,12,83.85,8,0,0,2020-09-09,0.35146,-0.74604,0.00427,-0.03165,0.68441,-2.46025
MSFT210917C00290000,MSFT,2021-09-17,290.00,call,8.17,8.05,7.40,8,8.70,8,0,118,2020-09-09,0.33194,0.21973,0.00417,-0.02822,0.63198,0.39611
MSFT210917P00290000,MSFT,2021-09-17,290.00,put,0.00,87.15,86.15,11,88.15,8,0,0,2020-09-09,0.35146,-0.76146,0.00413,-0.03057,0.66179,-2.53702
MSFT210917C00295000,MSFT,2021-09-17,295.00,call,6.60,7.43,6.80,20,8.05,8,0,23,2020-09-09,0.33194,0.20495,0.00401,-0.02709,0.60679,0.37077
MSFT210917P00295000,MSFT,2021-09-17,295.00,put,0.00,91.35,90.35,20,92.35,6,0,0,2020-09-09,0.35146,-0.77611,0.00398,-0.02946,0.63879,-2.61266
MSFT210917C00300000,MSFT,2021-09-17,300.00,call,7.00,6.83,6.25,20,7.40,8,18,730,2020-09-09,0.33194,0.19102,0.00384,-0.02596,0.58152,0.34671
MSFT210917P00300000,MSFT,2021-09-17,300.00,put,86.00,95.78,94.90,5,96.65,7,0,1,2020-09-09,0.35146,-0.79001,0.00384,-0.02835,0.61557,-2.68720
MSFT210917C00310000,MSFT,2021-09-17,310.00,call,6.40,5.85,5.30,20,6.40,8,4,180,2020-09-09,0.33194,0.16556,0.00351,-0.02372,0.53137,0.30237
MSFT210917P00310000,MSFT,2021-09-17,310.00,put,0.00,104.78,103.70,20,105.85,8,0,0,2020-09-09,0.35146,-0.81560,0.00355,-0.02612,0.56899,-2.83297
MSFT210917C00320000,MSFT,2021-09-17,320.00,call,5.40,5.20,4.85,10,5.55,9,29,387,2020-09-09,0.35146,0.16155,0.00326,-0.02471,0.52299,0.29265
MSFT210917P00320000,MSFT,2021-09-17,320.00,put,0.00,113.97,113.00,11,114.95,8,0,0,2020-09-09,0.35146,-0.83845,0.00326,-0.02392,0.52299,-2.97448
MSFT220121C00070000,MSFT,2022-01-21,70.00,call,156.00,141.80,140.10,18,143.50,60,0,111,2020-09-09,0.44901,0.99108,0.00022,-0.00285,0.05956,0.92466
MSFT220121P00070000,MSFT,2022-01-21,70.00,put,0.87,0.66,0.43,12,0.89,9,0,2041,2020-09-09,0.48804,-0.01309,0.00028,-0.00406,0.08321,-0.04701
MSFT220121C00075000,MSFT,2022-01-21,75.00,call,140.37,136.85,135.15,14,138.55,54,0,127,2020-09-09,0.42950,0.98972,0.00026,-0.00308,0.06745,0.98839
MSFT220121P00075000,MSFT,2022-01-21,75.00,put,1.20,0.79,0.47,5,1.10,8,0,368,2020-09-09,0.46853,-0.01512,0.00033,-0.00441,0.09422,-0.05399
MSFT220121C00080000,MSFT,2022-01-21,80.00,call,136.00,131.93,130.20,7,133.65,39,0,189,2020-09-09,0.40999,0.98834,0.00030,-0.00328,0.07525,1.05213
MSFT220121P00080000,MSFT,2022-01-21,80.00,put,1.19,1.02,0.74,15,1.30,8,0,1246,2020-09-09,0.46853,-0.02023,0.00042,-0.00566,0.12078,-0.07281
MSFT220121C00085000,MSFT,2022-01-21,85.00,call,121.32,126.70,124.60,38,128.80,14,0,37,2020-09-09,0.37097,0.98980,0.00030,-0.00269,0.06697,1.12616
MSFT220121P00085000,MSFT,2022-01-21,85.00,put,1.39,1.20,0.84,10,1.55,7,0,352,2020-09-09,0.44901,-0.02279,0.00049,-0.00600,0.13358,-0.08148
MSFT220121C00090000,MSFT,2022-01-21,90.00,call,118.90,121.88,120.65,10,123.10,10,0,275,2020-09-09,0.37097,0.98564,0.00040,-0.00356,0.09012,1.18004
MSFT220121P00090000,MSFT,2022-01-21,90.00,put,1.44,1.52,1.25,14,1.79,12,50,812,2020-09-09,0.44901,-0.02935,0.00060,-0.00741,0.16508,-0.10577
MSFT220121C00095000,MSFT,2022-01-21,95.00,call,134.00,117.12,115.90,10,118.35,10,0,441,2020-09-09,0.37097,0.98042,0.00052,-0.00459,0.11746,1.23014
MSFT220121P00095000,MSFT,2022-01-21,95.00,put,2.22,1.77,1.48,22,2.06,14,0,491,2020-09-09,0.42950,-0.03250,0.00069,-0.00771,0.17959,-0.11625
MSFT220121C00100000,MSFT,2022-01-21,100.00,call,115.20,112.53,110.25,12,114.80,8,3,816,2020-09-09,0.37097,0.97407,0.00066,-0.00576,0.14886,1.27608
MSFT220121P00100000,MSFT,2022-01-21,100.00,put,2.10,2.18,1.82,8,2.54,10,20,2081,2020-09-09,0.42950,-0.04065,0.00082,-0.00926,0.21572,-0.14653
MSFT220121C00105000,MSFT,2022-01-21,105.00,call,108.10,107.80,106.55,10,109.05,10,0,151,2020-09-09,0.37097,0.96651,0.00081,-0.00708,0.18408,1.31753
MSFT220121P00105000,MSFT,2022-01-21,105.00,put,3.10,3.61,2.22,8,5.00,8,0,763,2020-09-09,0.46853,-0.06026,0.00103,-0.01382,0.29528,-0.22580
MSFT220121C00110000,MSFT,2022-01-21,110.00,call,105.38,103.45,101.00,9,105.90,10,0,706,2020-09-09,0.37097,0.95770,0.00098,-0.00852,0.22276,1.35423
MSFT220121P00110000,MSFT,2022-01-21,110.00,put,3.00,3.01,2.53,7,3.50,12,0,815,2020-09-09,0.40999,-0.05437,0.00109,-0.01115,0.27231,-0.19585
MSFT220121C00115000,MSFT,2022-01-21,115.00,call,108.65,98.85,96.50,9,101.20,8,0,218,2020-09-09,0.37097,0.94761,0.00117,-0.01008,0.26443,1.38600
MSFT220121P00115000,MSFT,2022-01-21,115.00,put,4.10,3.55,3.00,20,4.10,13,0,1419,2020-09-09,0.40999,-0.06537,0.00126,-0.01288,0.31462,-0.23723
MSFT220121C00120000,MSFT,2022-01-21,120.00,call,97.50,94.38,93.10,10,95.65,10,1,470,2020-09-09,0.37097,0.93625,0.00136,-0.01172,0.30856,1.41274
MSFT220121P00120000,MSFT,2022-01-21,120.00,put,4.00,4.17,3.85,8,4.50,1,13,2175,2020-09-09,0.40999,-0.07745,0.00143,-0.01467,0.35838,-0.28319
MSFT220121C00125000,MSFT,2022-01-21,125.00,call,90.00,90.07,88.80,10,91.35,10,0,492,2020-09-09,0.37097,0.92363,0.00157,-0.01344,0.35458,1.43442
MSFT220121P00125000,MSFT,2022-01-21,125.00,put,5.30,4.85,4.45,25,5.25,22,1,1045,2020-09-09,0.39048,-0.08369,0.00159,-0.01481,0.37996,-0.30332
MSFT220121C00130000,MSFT,2022-01-21,130.00,call,88.60,85.90,84.65,11,87.15,8,15,1018,2020-09-09,0.37097,0.90979,0.00177,-0.01520,0.40187,1.45105
MSFT220121P00130000,MSFT,2022-01-21,130.00,put,6.95,6.50,5.00,11,8.00,1,0,5558,2020-09-09,0.40999,-0.10466,0.00179,-0.01834,0.44817,-0.38849
MSFT220121C00135000,MSFT,2022-01-21,135.00,call,84.47,81.78,80.50,8,83.05,10,15,803,2020-09-09,0.37097,0.89480,0.00199,-0.01698,0.44984,1.46274
MSFT220121P00135000,MSFT,2022-01-21,135.00,put,6.40,6.50,5.85,11,7.15,9,9,912,2020-09-09,0.39048,-0.11273,0.00198,-0.01842,0.47277,-0.41467
MSFT220121C00140000,MSFT,2022-01-21,140.00,call,72.60,77.75,76.50,8,79.00,20,0,1592,2020-09-09,0.37097,0.87872,0.00220,-0.01877,0.49790,1.46964
MSFT220121P00140000,MSFT,2022-01-21,140.00,put,7.40,7.45,6.90,10,8.00,12,3,3409,2020-09-09,0.39048,-0.12872,0.00218,-0.02022,0.51904,-0.47704
MSFT220121C00145000,MSFT,2022-01-21,145.00,call,74.99,73.82,72.55,8,75.10,8,2,1433,2020-09-09,0.35146,0.86963,0.00244,-0.01871,0.52364,1.50927
MSFT220121P00145000,MSFT,2022-01-21,145.00,put,8.60,8.00,6.75,25,9.25,9,9,3504,2020-09-09,0.37097,-0.13836,0.00241,-0.02018,0.54548,-0.50797
MSFT220121C00150000,MSFT,2022-01-21,150.00,call,72.24,70.03,68.75,5,71.30,8,19,2219,2020-09-09,0.35146,0.85133,0.00267,-0.02044,0.57260,1.50756
MSFT220121P00150000,MSFT,2022-01-21,150.00,put,10.00,9.62,8.95,8,10.30,8,284,3880,2020-09-09,0.37097,-0.15635,0.00262,-0.02190,0.59207,-0.57834
MSFT220121C00155000,MSFT,2022-01-21,155.00,call,69.17,66.97,65.05,8,68.90,8,6,1652,2020-09-09,0.37097,0.82484,0.00281,-0.02395,0.63720,1.46360
MSFT220121P00155000,MSFT,2022-01-21,155.00,put,10.95,11.02,10.20,8,11.85,9,1,1153,2020-09-09,0.37097,-0.17516,0.00281,-0.02357,0.63720,-0.65284
MSFT220121C00160000,MSFT,2022-01-21,160.00,call,64.17,62.80,61.50,8,64.10,8,5,2111,2020-09-09,0.35146,0.81195,0.00311,-0.02373,0.66616,1.49065
MSFT220121P00160000,MSFT,2022-01-21,160.00,put,12.20,12.45,11.60,8,13.30,8,2,3491,2020-09-09,0.37097,-0.19468,0.00301,-0.02516,0.68046,-0.73118
MSFT220121C00165000,MSFT,2022-01-21,165.00,call,60.55,59.35,58.05,8,60.65,8,50,5684,2020-09-09,0.35146,0.79109,0.00331,-0.02526,0.70981,1.47606
MSFT220121P00165000,MSFT,2022-01-21,165.00,put,15.00,13.97,13.10,7,14.85,9,7,798,2020-09-09,0.37097,-0.21482,0.00319,-0.02667,0.72149,-0.81308
MSFT220121C00170000,MSFT,2022-01-21,170.00,call,58.31,56.00,54.70,8,57.30,20,17,2834,2020-09-09,0.35146,0.76961,0.00350,-0.02671,0.75086,1.45782
MSFT220121P00170000,MSFT,2022-01-21,170.00,put,15.00,15.43,14.75,5,16.10,10,19,8622,2020-09-09,0.37097,-0.23546,0.00336,-0.02809,0.76000,-0.89823
MSFT220121C00175000,MSFT,2022-01-21,175.00,call,53.35,52.80,51.50,8,54.10,1,2,1998,2020-09-09,0.35146,0.74763,0.00368,-0.02804,0.78900,1.43626
MSFT220121P00175000,MSFT,2022-01-21,175.00,put,16.60,17.40,16.45,8,18.35,8,1,1017,2020-09-09,0.37097,-0.25650,0.00351,-0.02940,0.79573,-0.98633
MSFT220121C00180000,MSFT,2022-01-21,180.00,call,50.65,49.70,48.40,8,51.00,1,6,2316,2020-09-09,0.35146,0.72524,0.00384,-0.02927,0.82397,1.41172
MSFT220121P00180000,MSFT,2022-01-21,180.00,put,19.13,19.33,18.35,8,20.30,10,2,3997,2020-09-09,0.37097,-0.27786,0.00366,-0.03060,0.82852,-1.07707
MSFT220121C00185000,MSFT,2022-01-21,185.00,call,48.32,46.77,45.50,8,48.05,1,6,1969,2020-09-09,0.35146,0.70257,0.00399,-0.03038,0.85562,1.38455
MSFT220121P00185000,MSFT,2022-01-21,185.00,put,21.29,20.83,19.30,44,22.35,4,1,1519,2020-09-09,0.35146,-0.29743,0.00399,-0.02993,0.85562,-1.14152
MSFT220121C00190000,MSFT,2022-01-21,190.00,call,45.20,44.00,42.70,8,45.30,8,7,2674,2020-09-09,0.35146,0.67972,0.00412,-0.03137,0.88380,1.35508
MSFT220121P00190000,MSFT,2022-01-21,190.00,put,23.00,23.00,21.45,27,24.55,8,29,3140,2020-09-09,0.35146,-0.32028,0.00412,-0.03090,0.88380,-1.23926
MSFT220121C00195000,MSFT,2022-01-21,195.00,call,42.20,41.33,40.05,8,42.60,1,1,1166,2020-09-09,0.35146,0.65678,0.00424,-0.03223,0.90845,1.32363
MSFT220121P00195000,MSFT,2022-01-21,195.00,put,25.67,25.27,23.70,23,26.85,8,9,499,2020-09-09,0.35146,-0.34322,0.00424,-0.03175,0.90845,-1.33899
MSFT220121C00200000,MSFT,2022-01-21,200.00,call,38.90,38.42,37.85,8,39.00,4,284,9645,2020-09-09,0.33194,0.63259,0.00459,-0.03119,0.93064,1.31164
MSFT220121P00200000,MSFT,2022-01-21,200.00,put,27.75,27.73,26.10,13,29.35,8,1,3041,2020-09-09,0.35146,-0.36614,0.00433,-0.03248,0.92957,-1.44038
MSFT220121C00205000,MSFT,2022-01-21,205.00,call,38.25,36.38,35.10,8,37.65,8,11,153,2020-09-09,0.35146,0.61103,0.00442,-0.03358,0.94716,1.25600
MSFT220121P00205000,MSFT,2022-01-21,205.00,put,34.50,30.80,29.70,5,31.90,8,0,398,2020-09-09,0.35146,-0.38897,0.00442,-0.03308,0.94716,-1.54316
MSFT220121C00210000,MSFT,2022-01-21,210.00,call,34.50,34.15,33.00,8,35.30,1,161,3064,2020-09-09,0.35146,0.58837,0.00448,-0.03407,0.96130,1.22040
MSFT220121P00210000,MSFT,2022-01-21,210.00,put,32.75,33.48,32.35,5,34.60,8,70,1745,2020-09-09,0.35146,-0.41163,0.00448,-0.03356,0.96130,-1.64703
MSFT220121C00215000,MSFT,2022-01-21,215.00,call,32.23,31.85,30.60,1,33.10,8,28,122,2020-09-09,0.33194,0.56056,0.00481,-0.03262,0.97421,1.19430
MSFT220121P00215000,MSFT,2022-01-21,215.00,put,36.77,36.30,35.15,5,37.45,8,0,107,2020-09-09,0.35146,-0.43404,0.00453,-0.03392,0.97208,-1.75175
MSFT220121C00220000,MSFT,2022-01-21,220.00,call,30.00,29.05,27.05,4,31.05,8,203,3198,2020-09-09,0.33194,0.53711,0.00484,-0.03285,0.98132,1.15355
MSFT220121P00220000,MSFT,2022-01-21,220.00,put,38.69,39.17,38.00,8,40.35,8,1,635,2020-09-09,0.35146,-0.45614,0.00457,-0.03416,0.97962,-1.85708
MSFT220121C00225000,MSFT,2022-01-21,225.00,call,29.09,27.05,25.00,5,29.10,8,18,307,2020-09-09,0.33194,0.51406,0.00486,-0.03296,0.98497,1.11243
MSFT220121P00225000,MSFT,2022-01-21,225.00,put,45.37,42.20,41.00,8,43.40,8,0,89,2020-09-09,0.35146,-0.47788,0.00459,-0.03430,0.98407,-1.96279
MSFT220121C00230000,MSFT,2022-01-21,230.00,call,26.10,26.12,25.00,1,27.25,8,74,1593,2020-09-09,0.33194,0.49147,0.00486,-0.03297,0.98536,1.07119
MSFT220121P00230000,MSFT,2022-01-21,230.00,put,45.15,45.38,44.15,5,46.60,8,9,845,2020-09-09,0.35146,-0.49921,0.00459,-0.03434,0.98558,-2.06869
MSFT220121C00235000,MSFT,2022-01-21,235.00,call,24.70,23.62,21.70,1,25.55,8,14,218,2020-09-09,0.33194,0.46939,0.00485,-0.03287,0.98268,1.03001
MSFT220121P00235000,MSFT,2022-01-21,235.00,put,47.85,47.92,46.00,5,49.85,10,11,37,2020-09-09,0.33194,-0.53061,0.00485,-0.03229,0.98268,-2.17878
MSFT220121C00240000,MSFT,2022-01-21,240.00,call,22.87,22.73,21.55,6,23.90,10,90,9353,2020-09-09,0.33194,0.44787,0.00482,-0.03268,0.97716,0.98910
MSFT220121P00240000,MSFT,2022-01-21,240.00,put,51.55,52.35,51.50,1,53.20,7,26,638,2020-09-09,0.35146,-0.54046,0.00457,-0.03412,0.98051,-2.28036
MSFT220121C00245000,MSFT,2022-01-21,245.00,call,21.60,21.62,20.90,1,22.35,8,21,136,2020-09-09,0.33194,0.42694,0.00478,-0.03240,0.96901,0.94862
MSFT220121P00245000,MSFT,2022-01-21,245.00,put,56.55,54.60,52.50,8,56.70,8,0,32,2020-09-09,0.33194,-0.57306,0.00478,-0.03180,0.96901,-2.39671
MSFT220121C00250000,MSFT,2022-01-21,250.00,call,19.97,19.75,19.00,1,20.50,12,161,6417,2020-09-09,0.33194,0.40663,0.00473,-0.03204,0.95847,0.90871
MSFT220121P00250000,MSFT,2022-01-21,250.00,put,51.70,58.45,56.00,4,60.90,8,0,132,2020-09-09,0.33194,-0.59337,0.00473,-0.03143,0.95847,-2.50489
MSFT220121C00255000,MSFT,2022-01-21,255.00,call,18.50,17.80,16.00,1,19.60,8,12,46,2020-09-09,0.33194,0.38697,0.00467,-0.03161,0.94575,0.86951
MSFT220121P00255000,MSFT,2022-01-21,255.00,put,0.00,62.60,61.30,8,63.90,8,0,0,2020-09-09,0.35146,-0.59836,0.00445,-0.03318,0.95547,-2.59535
MSFT220121C00260000,MSFT,2022-01-21,260.00,call,17.90,17.45,16.60,1,18.30,8,66,8832,2020-09-09,0.33194,0.36796,0.00460,-0.03112,0.93109,0.83111
MSFT220121P00260000,MSFT,2022-01-21,260.00,put,69.80,66.33,65.00,8,67.65,8,0,77,2020-09-09,0.35146,-0.61652,0.00440,-0.03273,0.94324,-2.69921
MSFT220121C00265000,MSFT,2022-01-21,265.00,call,16.25,16.07,15.00,8,17.15,10,3,68,2020-09-09,0.33194,0.34962,0.00451,-0.03057,0.91470,0.79362
MSFT220121P00265000,MSFT,2022-01-21,265.00,put,69.50,70.15,68.80,8,71.50,8,0,1,2020-09-09,0.35146,-0.63409,0.00433,-0.03222,0.92937,-2.80236
MSFT220121C00270000,MSFT,2022-01-21,270.00,call,15.22,15.00,13.95,8,16.05,8,7,4554,2020-09-09,0.33194,0.33196,0.00443,-0.02996,0.89680,0.75710
MSFT220121P00270000,MSFT,2022-01-21,270.00,put,72.65,74.05,72.70,8,75.40,8,1,36,2020-09-09,0.35146,-0.65107,0.00426,-0.03167,0.91405,-2.90473
MSFT220121C00275000,MSFT,2022-01-21,275.00,call,14.75,14.72,12.95,8,16.50,3,2,34,2020-09-09,0.35146,0.33256,0.00418,-0.03174,0.89744,0.74872
MSFT220121P00275000,MSFT,2022-01-21,275.00,put,74.00,78.62,76.80,1,80.45,1,0,1,2020-09-09,0.35146,-0.66744,0.00418,-0.03106,0.89744,-3.00625
MSFT220121C00280000,MSFT,2022-01-21,280.00,call,12.95,13.05,12.05,9,14.05,20,568,2154,2020-09-09,0.33194,0.29868,0.00423,-0.02864,0.85725,0.68722
MSFT220121P00280000,MSFT,2022-01-21,280.00,put,75.00,82.08,80.75,1,83.40,8,0,140,2020-09-09,0.35146,-0.68321,0.00410,-0.03042,0.87973,-3.10689
MSFT220121C00285000,MSFT,2022-01-21,285.00,call,12.65,12.85,11.20,8,14.50,1,5,254,2020-09-09,0.35146,0.30161,0.00401,-0.03045,0.86105,0.68491
MSFT220121P00285000,MSFT,2022-01-21,285.00,put,92.50,86.67,84.85,5,88.50,2,0,1,2020-09-09,0.35146,-0.69839,0.00401,-0.02974,0.86105,-3.20660
MSFT220121C00290000,MSFT,2022-01-21,290.00,call,12.00,11.97,10.45,8,13.50,1,16,1348,2020-09-09,0.35146,0.28703,0.00392,-0.02975,0.84156,0.65443
MSFT220121P00290000,MSFT,2022-01-21,290.00,put,88.55,90.35,89.00,1,91.70,8,7,251,2020-09-09,0.35146,-0.71297,0.00392,-0.02904,0.84156,-3.30535
MSFT220121C00295000,MSFT,2022-01-21,295.00,call,10.40,11.35,9.70,8,13.00,1,16,9,2020-09-09,0.35146,0.27302,0.00383,-0.02904,0.82140,0.62492
MSFT220121P00295000,MSFT,2022-01-21,295.00,put,93.45,95.10,93.20,8,97.00,2,6,0,2020-09-09,0.35146,-0.72698,0.00383,-0.02831,0.82140,-3.40314
MSFT220121C00300000,MSFT,2022-01-21,300.00,call,10.29,10.78,9.05,8,12.50,3,94,1731,2020-09-09,0.35146,0.25960,0.00373,-0.02830,0.80070,0.59639
MSFT220121P00300000,MSFT,2022-01-21,300.00,put,97.55,99.25,97.50,1,101.00,1,34,1,2020-09-09,0.35146,-0.74040,0.00373,-0.02757,0.80070,-3.49994
MSFT220121C00310000,MSFT,2022-01-21,310.00,call,7.90,9.43,7.85,8,11.00,1,0,504,2020-09-09,0.35146,0.23441,0.00353,-0.02680,0.75814,0.54232
MSFT220121P00310000,MSFT,2022-01-21,310.00,put,0.00,108.10,106.20,1,110.00,2,0,0,2020-09-09,0.35146,-0.76559,0.00353,-0.02603,0.75814,-3.69055
MSFT220121C00320000,MSFT,2022-01-21,320.00,call,7.90,8.00,7.50,5,8.50,6,1165,2507,2020-09-09,0.35146,0.21138,0.00333,-0.02526,0.71474,0.49219
MSFT220121P00320000,MSFT,2022-01-21,320.00,put,111.30,116.47,115.10,8,117.85,1,0,12,2020-09-09,0.35146,-0.78862,0.00333,-0.02447,0.71474,-3.87722
MSFT220318C00080000,MSFT,2022-03-18,80.00,call,126.09,132.00,129.80,27,134.20,53,0,3,2020-09-09,0.40999,0.98524,0.00035,-0.00378,0.09730,1.15724
MSFT220318P00080000,MSFT,2022-03-18,80.00,put,1.36,1.11,0.63,11,1.59,7,0,1136,2020-09-09,0.44901,-0.02101,0.00043,-0.00531,0.13151,-0.08440
MSFT220318C00085000,MSFT,2022-03-18,85.00,call,142.00,127.20,125.05,11,129.35,34,0,1,2020-09-09,0.39048,0.98361,0.00040,-0.00394,0.10647,1.22727
MSFT220318P00085000,MSFT,2022-03-18,85.00,put,1.39,1.25,0.17,123,2.33,8,2,192,2020-09-09,0.42950,-0.02348,0.00050,-0.00557,0.14445,-0.09364
MSFT220318C00090000,MSFT,2022-03-18,90.00,call,116.09,122.53,120.05,8,125.00,42,0,4,2020-09-09,0.39048,0.97810,0.00051,-0.00500,0.13622,1.28127
MSFT220318P00090000,MSFT,2022-03-18,90.00,put,1.74,1.86,0.37,128,3.35,47,50,242,2020-09-09,0.44901,-0.03433,0.00065,-0.00799,0.19814,-0.14019
MSFT220318C00095000,MSFT,2022-03-18,95.00,call,89.99,117.53,115.05,8,120.00,14,0,8,2020-09-09,0.37097,0.97610,0.00058,-0.00512,0.14662,1.35017
MSFT220318P00095000,MSFT,2022-03-18,95.00,put,2.40,3.29,1.58,20,5.00,166,0,66,2020-09-09,0.48804,-0.05140,0.00083,-0.01204,0.27468,-0.21867
MSFT220318C00100000,MSFT,2022-03-18,100.00,call,113.83,113.03,110.55,8,115.50,2,1,50,2020-09-09,0.39048,0.96385,0.00078,-0.00750,0.20674,1.37552
MSFT220318P00100000,MSFT,2022-03-18,100.00,put,2.75,3.13,1.27,53,5.00,149,0,83,2020-09-09,0.44901,-0.05151,0.00090,-0.01110,0.27516,-0.21381
MSFT220318C00105000,MSFT,2022-03-18,105.00,call,106.90,108.03,105.55,8,110.50,2,0,67,2020-09-09,0.35146,0.96663,0.00081,-0.00637,0.19360,1.46563
MSFT220318P00105000,MSFT,2022-03-18,105.00,put,4.37,3.17,1.05,149,5.30,107,0,10,2020-09-09,0.42950,-0.05618,0.00101,-0.01137,0.29471,-0.23120
MSFT220318C00110000,MSFT,2022-03-18,110.00,call,81.75,103.53,101.05,8,106.00,2,0,3,2020-09-09,0.35146,0.95783,0.00098,-0.00766,0.23435,1.50651
MSFT220318P00110000,MSFT,2022-03-18,110.00,put,4.15,3.69,1.59,146,5.80,84,0,25,2020-09-09,0.40999,-0.06098,0.00113,-0.01157,0.31431,-0.24875
MSFT220318C00115000,MSFT,2022-03-18,115.00,call,101.51,99.53,97.05,8,102.00,4,0,25,2020-09-09,0.37097,0.94080,0.00122,-0.01051,0.30713,1.51087
