contract_id,underlying_ticker,expiration,strike,option_type,last_price,mark_price,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho,data_source
NVDA220121C01195000,NVDA,2022-01-21,1195.0,call,2.95,4.47,4.35,2,4.6,3,0,162,2021-05-28,0.4295,0.05678,0.00051,-0.05405,0.59856,0.20918,alpha_vantage
NVDA220121P01195000,NVDA,2022-01-21,1195.0,put,0.0,547.52,543.25,1,551.8,1,0,0,2021-05-28,0.39048,-0.96193,0.0004,-0.03402,0.43427,-7.64651,alpha_vantage
NVDA220121C01200000,NVDA,2022-01-21,1200.0,call,4.1,4.40,4.25,2,4.55,4,34,223,2021-05-28,0.4295,0.05542,0.0005,-0.05303,0.58723,0.20428,alpha_vantage
NVDA220121P01200000,NVDA,2022-01-21,1200.0,put,0.0,552.35,548.05,1,556.65,1,0,0,2021-05-28,0.39048,-0.96302,0.00039,-0.03318,0.42415,-7.6831,alpha_vantage
NVDA220121C01205000,NVDA,2022-01-21,1205.0,call,3.9,3.70,2.95,1,4.45,1,1,193,2021-05-28,0.40999,0.04466,0.00044,-0.04261,0.49434,0.16633,alpha_vantage
NVDA220121P01205000,NVDA,2022-01-21,1205.0,put,647.5,557.42,553.3,1,561.55,1,0,2,2021-05-28,0.39048,-0.96407,0.00039,-0.03236,0.41424,-7.71959,alpha_vantage
NVDA220121C01210000,NVDA,2022-01-21,1210.0,call,4.2,4.22,4.2,6,4.25,1,35,567,2021-05-28,0.4295,0.0528,0.00048,-0.05103,0.56508,0.1948,alpha_vantage
NVDA220121P01210000,NVDA,2022-01-21,1210.0,put,603.95,562.30,558.15,1,566.45,1,0,12,2021-05-28,0.39048,-0.9651,0.00038,-0.03156,0.40453,-7.75597,alpha_vantage
NVDA220617C00105000,NVDA,2022-06-17,105.0,call,408.93,546.00,541.0,2,551.0,2,0,3,2021-05-28,0.81974,0.99515,3e-05,-0.01013,0.09387,1.06209,alpha_vantage
NVDA220617P00105000,NVDA,2022-06-17,105.0,put,0.18,0.20,0.1,5,0.3,76,0,1030,2021-05-28,0.66364,-0.00128,1e-05,-0.00243,0.02821,-0.01084,alpha_vantage
NVDA220617C00110000,NVDA,2022-06-17,110.0,call,514.85,541.25,536.5,1,546.0,2,0,13,2021-05-28,0.81974,0.99432,3e-05,-0.01165,0.10812,1.10681,alpha_vantage
NVDA220617P00110000,NVDA,2022-06-17,110.0,put,0.45,0.23,0.14,1,0.32,76,0,323,2021-05-28,0.66364,-0.0016,1e-05,-0.00298,0.03457,-0.0136,alpha_vantage
NVDA220617C00115000,NVDA,2022-06-17,115.0,call,427.7,536.25,531.5,1,541.0,1,0,5,2021-05-28,0.80022,0.99411,3e-05,-0.01175,0.11163,1.15798,alpha_vantage
NVDA220617P00115000,NVDA,2022-06-17,115.0,put,0.34,0.01,0.0,0,0.35,46,0,139,2021-05-28,0.48804,-0.00011,0.0,-0.00018,0.00277,-0.00082,alpha_vantage
NVDA220617C00120000,NVDA,2022-06-17,120.0,call,439.78,531.25,526.5,2,536.0,1,0,2,2021-05-28,0.78071,0.99393,3e-05,-0.01178,0.11459,1.20946,alpha_vantage
NVDA220617P00120000,NVDA,2022-06-17,120.0,put,0.67,0.37,0.07,9,0.67,1,0,57,2021-05-28,0.66364,-0.0024,2e-05,-0.0043,0.04996,-0.02056,alpha_vantage
NVDA220617C00125000,NVDA,2022-06-17,125.0,call,0.0,526.25,521.5,2,531.0,1,0,0,2021-05-28,0.7612,0.99379,3e-05,-0.01173,0.11698,1.26129,alpha_vantage
NVDA220617P00125000,NVDA,2022-06-17,125.0,put,0.64,0.01,0.0,0,0.41,62,0,581,2021-05-28,0.46853,-0.00012,0.0,-0.00019,0.0032,-0.00095,alpha_vantage
NVDA220617C00130000,NVDA,2022-06-17,130.0,call,390.7,521.50,516.5,2,526.5,2,0,3,2021-05-28,0.7612,0.99285,4e-05,-0.01326,0.13244,1.3052,alpha_vantage
NVDA220617P00130000,NVDA,2022-06-17,130.0,put,0.5,0.01,0.0,0,0.74,1,0,30,2021-05-28,0.44901,-0.0001,0.0,-0.00015,0.00262,-0.00076,alpha_vantage
NVDA220617C00135000,NVDA,2022-06-17,135.0,call,0.0,516.50,511.5,2,521.5,2,0,0,2021-05-28,0.74169,0.99275,4e-05,-0.0131,0.1342,1.35744,alpha_vantage
NVDA220617P00135000,NVDA,2022-06-17,135.0,put,0.85,0.01,0.0,0,0.81,1,0,2,2021-05-28,0.44901,-0.00014,0.0,-0.00021,0.00354,-0.00106,alpha_vantage
NVDA220617C00140000,NVDA,2022-06-17,140.0,call,381.1,511.50,506.5,2,516.5,2,0,3,2021-05-28,0.74169,0.99173,5e-05,-0.01469,0.15064,1.40062,alpha_vantage
NVDA220617P00140000,NVDA,2022-06-17,140.0,put,0.01,0.01,0.0,0,0.53,55,0,208,2021-05-28,0.4295,-0.00011,0.0,-0.00016,0.00282,-0.00082,alpha_vantage
NVDA220617C00145000,NVDA,2022-06-17,145.0,call,0.0,506.75,502.0,2,511.5,1,0,0,2021-05-28,0.74169,0.99063,5e-05,-0.01637,0.16805,1.44297,alpha_vantage
NVDA220617P00145000,NVDA,2022-06-17,145.0,put,0.41,0.01,0.0,0,0.95,1,0,10,2021-05-28,0.4295,-0.00015,0.0,-0.00021,0.00377,-0.00112,alpha_vantage
NVDA220617C00150000,NVDA,2022-06-17,150.0,call,371.95,501.75,497.0,2,506.5,1,0,5,2021-05-28,0.72218,0.99057,5e-05,-0.01605,0.16905,1.49582,alpha_vantage
NVDA220617P00150000,NVDA,2022-06-17,150.0,put,0.52,0.64,0.23,1,1.04,1,0,30,2021-05-28,0.60511,-0.00379,3e-05,-0.00591,0.07527,-0.03199,alpha_vantage
NVDA220617C00155000,NVDA,2022-06-17,155.0,call,363.05,496.75,492.0,2,501.5,1,0,4,2021-05-28,0.70267,0.99055,5e-05,-0.01565,0.16926,1.54912,alpha_vantage
NVDA220617P00155000,NVDA,2022-06-17,155.0,put,1.54,0.01,0.0,0,0.66,47,0,21,2021-05-28,0.40999,-0.00015,0.0,-0.00021,0.00386,-0.00114,alpha_vantage
NVDA220617C00160000,NVDA,2022-06-17,160.0,call,210.2,492.00,487.0,2,497.0,2,0,1,2021-05-28,0.70267,0.98938,6e-05,-0.01732,0.1875,1.59091,alpha_vantage
NVDA220617P00160000,NVDA,2022-06-17,160.0,put,0.6,0.36,0.01,1,0.72,27,0,90,2021-05-28,0.54657,-0.00273,2e-05,-0.00398,0.05613,-0.02246,alpha_vantage
NVDA220617C00165000,NVDA,2022-06-17,165.0,call,353.45,487.00,482.0,2,492.0,2,0,3,2021-05-28,0.68315,0.98942,6e-05,-0.01679,0.1868,1.64485,alpha_vantage
NVDA220617P00165000,NVDA,2022-06-17,165.0,put,0.75,0.41,0.04,2,0.77,28,0,5,2021-05-28,0.54657,-0.00323,3e-05,-0.00463,0.06527,-0.02663,alpha_vantage
NVDA220617C00170000,NVDA,2022-06-17,170.0,call,354.86,482.00,477.0,2,487.0,2,0,15,2021-05-28,0.66364,0.98952,6e-05,-0.01619,0.18524,1.69929,alpha_vantage
NVDA220617P00170000,NVDA,2022-06-17,170.0,put,0.8,0.74,0.06,1,1.43,1,0,2,2021-05-28,0.56608,-0.00469,4e-05,-0.0067,0.09115,-0.0392,alpha_vantage
NVDA220617C00175000,NVDA,2022-06-17,175.0,call,362.12,477.25,472.5,1,482.0,1,0,14,2021-05-28,0.66364,0.98828,7e-05,-0.01782,0.20417,1.74065,alpha_vantage
NVDA220617P00175000,NVDA,2022-06-17,175.0,put,1.57,0.49,0.1,2,0.89,52,0,14,2021-05-28,0.52706,-0.00352,3e-05,-0.00482,0.07047,-0.02883,alpha_vantage
NVDA220617C00180000,NVDA,2022-06-17,180.0,call,362.95,472.25,467.5,2,477.0,1,0,6,2021-05-28,0.66364,0.98696,8e-05,-0.01954,0.22403,1.78117,alpha_vantage
NVDA220617P00180000,NVDA,2022-06-17,180.0,put,1.51,0.53,0.12,1,0.95,64,0,28,2021-05-28,0.52706,-0.00411,3e-05,-0.00554,0.08097,-0.03375,alpha_vantage
NVDA220617C00185000,NVDA,2022-06-17,185.0,call,408.28,467.50,462.5,2,472.5,2,0,8,2021-05-28,0.64413,0.98715,8e-05,-0.01875,0.22123,1.8366,alpha_vantage
NVDA220617P00185000,NVDA,2022-06-17,185.0,put,1.06,0.58,0.15,2,1.02,33,0,4,2021-05-28,0.52706,-0.00476,4e-05,-0.00632,0.09244,-0.03925,alpha_vantage
NVDA220617C00190000,NVDA,2022-06-17,190.0,call,360.19,462.50,457.5,2,467.5,2,0,21,2021-05-28,0.64413,0.98575,8e-05,-0.02048,0.24185,1.87653,alpha_vantage
NVDA220617P00190000,NVDA,2022-06-17,190.0,put,1.39,0.64,0.18,2,1.1,19,0,22,2021-05-28,0.52706,-0.00549,4e-05,-0.00717,0.10491,-0.04537,alpha_vantage
NVDA220617C00195000,NVDA,2022-06-17,195.0,call,379.77,457.50,452.5,2,462.5,2,0,18,2021-05-28,0.62462,0.98602,9e-05,-0.01955,0.23786,1.9328,alpha_vantage
NVDA220617P00195000,NVDA,2022-06-17,195.0,put,1.1,1.03,0.9,5,1.17,69,0,70,2021-05-28,0.54657,-0.00764,6e-05,-0.00996,0.14043,-0.06399,alpha_vantage
NVDA220617C00200000,NVDA,2022-06-17,200.0,call,382.35,452.75,448.0,2,457.5,1,0,134,2021-05-28,0.62462,0.98455,9e-05,-0.02128,0.25921,1.97217,alpha_vantage
NVDA220617P00200000,NVDA,2022-06-17,200.0,put,1.07,0.76,0.25,2,1.26,60,0,67,2021-05-28,0.50755,-0.00583,5e-05,-0.00729,0.11065,-0.04787,alpha_vantage
NVDA220617C00210000,NVDA,2022-06-17,210.0,call,375.83,443.00,438.0,2,448.0,2,0,2,2021-05-28,0.60511,0.98338,0.0001,-0.02196,0.276,2.06817,alpha_vantage
NVDA220617P00210000,NVDA,2022-06-17,210.0,put,1.7,0.90,0.36,2,1.44,34,0,10,2021-05-28,0.50755,-0.00758,6e-05,-0.00919,0.1395,-0.06253,alpha_vantage
NVDA220617C00220000,NVDA,2022-06-17,220.0,call,330.9,433.25,428.5,2,438.0,1,0,79,2021-05-28,0.5856,0.98224,0.00011,-0.0225,0.29209,2.16465,alpha_vantage
NVDA220617P00220000,NVDA,2022-06-17,220.0,put,2.02,1.47,1.29,1,1.65,2,0,13,2021-05-28,0.50755,-0.00966,8e-05,-0.01136,0.17258,-0.08009,alpha_vantage
NVDA220617C00230000,NVDA,2022-06-17,230.0,call,258.0,423.50,418.5,2,428.5,2,0,33,2021-05-28,0.5856,0.97874,0.00013,-0.02617,0.34027,2.23855,alpha_vantage
NVDA220617P00230000,NVDA,2022-06-17,230.0,put,2.0,1.70,1.52,9,1.88,30,0,33,2021-05-28,0.50755,-0.0121,9e-05,-0.01382,0.20991,-0.1008,alpha_vantage
NVDA220617C00240000,NVDA,2022-06-17,240.0,call,412.45,413.75,409.0,2,418.5,1,1,23,2021-05-28,0.56608,0.9775,0.00014,-0.02654,0.3569,2.33455,alpha_vantage
NVDA220617P00240000,NVDA,2022-06-17,240.0,put,2.75,1.97,1.79,5,2.15,49,0,1003,2021-05-28,0.50755,-0.01491,0.00011,-0.01656,0.25148,-0.12489,alpha_vantage
NVDA220617C00250000,NVDA,2022-06-17,250.0,call,375.83,404.25,399.5,2,409.0,1,0,37,2021-05-28,0.54657,0.97633,0.00015,-0.02676,0.37258,2.43124,alpha_vantage
NVDA220617P00250000,NVDA,2022-06-17,250.0,put,2.23,2.27,2.09,5,2.45,49,1,50,2021-05-28,0.48804,-0.01549,0.00012,-0.01645,0.2598,-0.12875,alpha_vantage
NVDA220617C00260000,NVDA,2022-06-17,260.0,call,366.61,394.75,390.0,1,399.5,2,0,15,2021-05-28,0.54657,0.97215,0.00018,-0.03063,0.42691,2.49928,alpha_vantage
NVDA220617P00260000,NVDA,2022-06-17,260.0,put,2.8,2.61,2.43,5,2.79,50,0,130,2021-05-28,0.48804,-0.01881,0.00014,-0.01941,0.30664,-0.15706,alpha_vantage
NVDA220617C00270000,NVDA,2022-06-17,270.0,call,322.98,385.00,380.0,2,390.0,2,0,26,2021-05-28,0.52706,0.97089,0.00019,-0.03065,0.44288,2.59574,alpha_vantage
NVDA220617P00270000,NVDA,2022-06-17,270.0,put,4.85,3.01,2.82,1,3.2,57,0,84,2021-05-28,0.48804,-0.02255,0.00016,-0.02264,0.35759,-0.18922,alpha_vantage
NVDA220617C00280000,NVDA,2022-06-17,280.0,call,346.3,375.50,370.5,2,380.5,2,0,77,2021-05-28,0.52706,0.96614,0.00021,-0.0347,0.50185,2.65873,alpha_vantage
NVDA220617P00280000,NVDA,2022-06-17,280.0,put,3.54,3.45,3.25,1,3.65,63,0,70,2021-05-28,0.46853,-0.02323,0.00018,-0.02229,0.36669,-0.19341,alpha_vantage
NVDA220617C00290000,NVDA,2022-06-17,290.0,call,334.0,366.25,361.5,1,371.0,2,0,19,2021-05-28,0.52706,0.96097,0.00024,-0.03894,0.56376,2.71763,alpha_vantage
NVDA220617P00290000,NVDA,2022-06-17,290.0,put,4.1,3.14,2.12,1,4.15,12,0,79,2021-05-28,0.44901,-0.02379,0.00019,-0.02179,0.37408,-0.19645,alpha_vantage
NVDA220617C00300000,NVDA,2022-06-17,300.0,call,355.43,356.75,352.0,2,361.5,1,1,270,2021-05-28,0.50755,0.95944,0.00026,-0.0387,0.58155,2.81272,alpha_vantage
NVDA220617P00300000,NVDA,2022-06-17,300.0,put,4.4,4.50,4.3,1,4.7,80,1,432,2021-05-28,0.46853,-0.03231,0.00023,-0.02935,0.48287,-0.27159,alpha_vantage
NVDA220617C00310000,NVDA,2022-06-17,310.0,call,304.2,347.50,342.5,2,352.5,2,0,21,2021-05-28,0.50755,0.95366,0.00029,-0.04307,0.64771,2.86615,alpha_vantage
NVDA220617P00310000,NVDA,2022-06-17,310.0,put,4.9,5.10,4.9,5,5.3,56,1,450,2021-05-28,0.44901,-0.03314,0.00025,-0.02871,0.49301,-0.27618,alpha_vantage
NVDA220617C00320000,NVDA,2022-06-17,320.0,call,295.2,338.25,333.5,1,343.0,2,0,35,2021-05-28,0.48804,0.95203,0.00031,-0.04259,0.6659,2.96099,alpha_vantage
NVDA220617P00320000,NVDA,2022-06-17,320.0,put,5.95,5.78,5.6,5,5.95,11,0,68,2021-05-28,0.44901,-0.03856,0.00028,-0.0325,0.55813,-0.3228,alpha_vantage
NVDA220617C00330000,NVDA,2022-06-17,330.0,call,241.91,329.00,324.0,2,334.0,2,0,39,2021-05-28,0.48804,0.94558,0.00034,-0.04705,0.73617,3.00867,alpha_vantage
NVDA220617P00330000,NVDA,2022-06-17,330.0,put,6.47,6.55,6.35,5,6.75,11,11,409,2021-05-28,0.44901,-0.04448,0.00031,-0.03649,0.62661,-0.37407,alpha_vantage
NVDA220617C00340000,NVDA,2022-06-17,340.0,call,246.65,320.00,315.0,2,325.0,2,0,14,2021-05-28,0.48804,0.93869,0.00037,-0.05164,0.80851,3.05192,alpha_vantage
NVDA220617P00340000,NVDA,2022-06-17,340.0,put,10.55,7.40,7.2,5,7.6,11,0,363,2021-05-28,0.44901,-0.0509,0.00035,-0.04065,0.69809,-0.43007,alpha_vantage
NVDA220617C00350000,NVDA,2022-06-17,350.0,call,236.35,311.00,306.0,2,316.0,2,0,65,2021-05-28,0.46853,0.93668,0.0004,-0.05086,0.82914,3.14478,alpha_vantage
NVDA220617P00350000,NVDA,2022-06-17,350.0,put,8.2,7.03,5.5,2,8.55,1,8,2794,2021-05-28,0.4295,-0.05215,0.00037,-0.03964,0.71174,-0.43672,alpha_vantage
NVDA220617C00360000,NVDA,2022-06-17,360.0,call,276.09,302.00,297.0,4,307.0,13,0,44,2021-05-28,0.46853,0.92907,0.00043,-0.05549,0.90514,3.18178,alpha_vantage
NVDA220617P00360000,NVDA,2022-06-17,360.0,put,9.2,7.98,6.4,2,9.55,11,1,275,2021-05-28,0.40999,-0.05324,0.0004,-0.03847,0.72349,-0.44178,alpha_vantage
NVDA220617C00370000,NVDA,2022-06-17,370.0,call,285.1,293.25,288.5,1,298.0,1,2,72,2021-05-28,0.46853,0.92102,0.00047,-0.0602,0.98251,3.21423,alpha_vantage
NVDA220617P00370000,NVDA,2022-06-17,370.0,put,11.3,9.15,7.6,1,10.7,11,0,358,2021-05-28,0.40999,-0.06067,0.00044,-0.04263,0.80192,-0.50569,alpha_vantage
NVDA220617C00380000,NVDA,2022-06-17,380.0,call,208.17,284.50,279.5,2,289.5,13,0,22,2021-05-28,0.44901,0.9185,0.0005,-0.0591,1.00616,3.3043,alpha_vantage
NVDA220617P00380000,NVDA,2022-06-17,380.0,put,11.7,10.40,8.9,3,11.9,3,20,360,2021-05-28,0.40999,-0.06866,0.00048,-0.04693,0.88281,-0.57485,alpha_vantage
NVDA220617C00390000,NVDA,2022-06-17,390.0,call,250.13,276.00,271.0,2,281.0,2,0,42,2021-05-28,0.44901,0.90967,0.00054,-0.0638,1.08669,3.32995,alpha_vantage
NVDA220617P00390000,NVDA,2022-06-17,390.0,put,13.07,13.07,12.85,4,13.3,11,1,582,2021-05-28,0.4295,-0.08394,0.00054,-0.05729,1.02875,-0.716,alpha_vantage
NVDA220617C00400000,NVDA,2022-06-17,400.0,call,261.83,267.50,262.5,2,272.5,2,2,239,2021-05-28,0.44901,0.90039,0.00058,-0.06853,1.1678,3.35099,alpha_vantage
NVDA220617P00400000,NVDA,2022-06-17,400.0,put,14.53,13.90,13.0,5,14.8,1,31,3009,2021-05-28,0.40999,-0.08628,0.00058,-0.05582,1.05015,-0.72893,alpha_vantage
NVDA220617C00410000,NVDA,2022-06-17,410.0,call,253.55,259.25,254.5,1,264.0,1,1,69,2021-05-28,0.44901,0.8907,0.00062,-0.07328,1.24911,3.3675,alpha_vantage
NVDA220617P00410000,NVDA,2022-06-17,410.0,put,18.0,16.15,15.9,2,16.4,1,0,323,2021-05-28,0.4295,-0.10282,0.00062,-0.06655,1.19514,-0.8853,alpha_vantage
NVDA220617C00420000,NVDA,2022-06-17,420.0,call,227.4,251.25,246.5,1,256.0,2,0,91,2021-05-28,0.44901,0.8806,0.00067,-0.07801,1.33023,3.37959,alpha_vantage
NVDA220617P00420000,NVDA,2022-06-17,420.0,put,17.75,17.85,17.6,3,18.1,5,150,1193,2021-05-28,0.40999,-0.10599,0.00067,-0.06493,1.22174,-0.90371,alpha_vantage
NVDA220617C00430000,NVDA,2022-06-17,430.0,call,220.1,243.05,241.95,1,244.15,7,1,13,2021-05-28,0.44901,0.87012,0.00071,-0.08271,1.41081,3.3874,alpha_vantage
NVDA220617P00430000,NVDA,2022-06-17,430.0,put,19.8,19.80,19.45,1,20.15,2,1,256,2021-05-28,0.40999,-0.11658,0.00072,-0.06951,1.30795,-0.99866,alpha_vantage
NVDA220617C00440000,NVDA,2022-06-17,440.0,call,224.93,236.75,234.0,1,239.5,1,2,32,2021-05-28,0.44901,0.85929,0.00075,-0.08736,1.49048,3.39105,alpha_vantage
NVDA220617P00440000,NVDA,2022-06-17,440.0,put,22.21,20.98,19.95,1,22.0,4,2,742,2021-05-28,0.40999,-0.12763,0.00076,-0.07407,1.39384,-1.0985,alpha_vantage
NVDA220617C00450000,NVDA,2022-06-17,450.0,call,217.26,229.12,226.25,2,232.0,3,2,150,2021-05-28,0.44901,0.84812,0.00078,-0.09193,1.56895,3.3907,alpha_vantage
NVDA220617P00450000,NVDA,2022-06-17,450.0,put,24.0,22.70,21.25,5,24.15,3,152,1843,2021-05-28,0.40999,-0.13912,0.00081,-0.07859,1.47899,-1.20308,alpha_vantage
NVDA220617C00460000,NVDA,2022-06-17,460.0,call,220.0,221.55,218.6,2,224.5,3,2,136,2021-05-28,0.44901,0.83664,0.00082,-0.09642,1.64589,3.38651,alpha_vantage
NVDA220617P00460000,NVDA,2022-06-17,460.0,put,26.0,25.45,24.15,1,26.75,1,2,373,2021-05-28,0.40999,-0.15101,0.00086,-0.08305,1.56298,-1.31224,alpha_vantage
NVDA220617C00470000,NVDA,2022-06-17,470.0,call,212.55,214.10,211.2,1,217.0,3,5,107,2021-05-28,0.44901,0.82487,0.00086,-0.1008,1.72105,3.37863,alpha_vantage
NVDA220617P00470000,NVDA,2022-06-17,470.0,put,31.23,27.67,25.9,2,29.45,2,0,311,2021-05-28,0.40999,-0.16329,0.0009,-0.08743,1.64543,-1.42582,alpha_vantage
NVDA220617C00480000,NVDA,2022-06-17,480.0,call,186.8,204.75,200.0,3,209.5,3,0,96,2021-05-28,0.4295,0.81814,0.00092,-0.09875,1.76242,3.44012,alpha_vantage
NVDA220617P00480000,NVDA,2022-06-17,480.0,put,30.86,30.30,29.05,1,31.55,1,3,811,2021-05-28,0.39048,-0.16928,0.00097,-0.08522,1.68417,-1.46303,alpha_vantage
NVDA220617C00490000,NVDA,2022-06-17,490.0,call,194.0,199.57,196.65,1,202.5,3,3,146,2021-05-28,0.4295,0.80554,0.00096,-0.1029,1.83685,3.4245,alpha_vantage
NVDA220617P00490000,NVDA,2022-06-17,490.0,put,37.5,33.08,31.2,1,34.95,2,0,544,2021-05-28,0.39048,-0.18258,0.00102,-0.08939,1.76678,-1.58557,alpha_vantage
NVDA220617C00500000,NVDA,2022-06-17,500.0,call,190.43,190.57,186.15,1,195.0,2,4,404,2021-05-28,0.4295,0.79268,0.001,-0.10691,1.90878,3.4054,alpha_vantage
NVDA220617P00500000,NVDA,2022-06-17,500.0,put,36.5,36.03,34.1,4,37.95,2,12,2255,2021-05-28,0.39048,-0.19622,0.00106,-0.09344,1.8469,-1.71236,alpha_vantage
NVDA220617C00520000,NVDA,2022-06-17,520.0,call,176.94,177.00,172.5,3,181.5,1,5,274,2021-05-28,0.40999,0.77063,0.00111,-0.10818,2.02327,3.4288,alpha_vantage
NVDA220617P00520000,NVDA,2022-06-17,520.0,put,42.91,43.25,38.5,5,48.0,4,16,359,2021-05-28,0.39048,-0.2244,0.00115,-0.10109,1.99843,-1.97781,alpha_vantage
NVDA220617C00540000,NVDA,2022-06-17,540.0,call,158.7,164.25,159.5,5,169.0,3,1,554,2021-05-28,0.40999,0.74257,0.00118,-0.1151,2.15352,3.36473,alpha_vantage
NVDA220617P00540000,NVDA,2022-06-17,540.0,put,50.0,52.45,49.9,1,55.0,2,28,1348,2021-05-28,0.40999,-0.25743,0.00118,-0.11436,2.15352,-2.32816,alpha_vantage
NVDA220617C00560000,NVDA,2022-06-17,560.0,call,152.47,152.00,147.5,3,156.5,1,10,981,2021-05-28,0.40999,0.71394,0.00124,-0.12128,2.26965,3.28952,alpha_vantage
NVDA220617P00560000,NVDA,2022-06-17,560.0,put,58.07,57.75,53.0,1,62.5,3,3,380,2021-05-28,0.39048,-0.28345,0.0013,-0.11426,2.25975,-2.54972,alpha_vantage
NVDA220617C00580000,NVDA,2022-06-17,580.0,call,136.4,139.50,136.0,2,143.0,1,8,979,2021-05-28,0.40999,0.68495,0.0013,-0.12665,2.37082,3.20482,alpha_vantage
NVDA220617P00580000,NVDA,2022-06-17,580.0,put,66.7,66.25,61.5,5,71.0,4,7,716,2021-05-28,0.39048,-0.3138,0.00136,-0.11965,2.36678,-2.85243,alpha_vantage
NVDA220617C00600000,NVDA,2022-06-17,600.0,call,127.85,129.75,125.0,7,134.5,3,35,3068,2021-05-28,0.40999,0.65582,0.00135,-0.13121,2.45657,3.11226,alpha_vantage
NVDA220617P00600000,NVDA,2022-06-17,600.0,put,75.79,75.25,70.5,5,80.0,4,13,800,2021-05-28,0.39048,-0.34437,0.00141,-0.12419,2.45706,-3.16386,alpha_vantage
NVDA220617C00620000,NVDA,2022-06-17,620.0,call,117.02,119.75,115.0,3,124.5,3,47,424,2021-05-28,0.40999,0.62673,0.00138,-0.13493,2.52683,3.01335,alpha_vantage
NVDA220617P00620000,NVDA,2022-06-17,620.0,put,85.64,85.25,80.5,1,90.0,1,20,272,2021-05-28,0.39048,-0.37493,0.00146,-0.12787,2.5304,-3.48229,alpha_vantage
NVDA220617C00640000,NVDA,2022-06-17,640.0,call,110.28,110.25,105.5,3,115.0,3,17,715,2021-05-28,0.40999,0.59786,0.00141,-0.13785,2.58182,2.9095,alpha_vantage
NVDA220617P00640000,NVDA,2022-06-17,640.0,put,98.0,98.00,95.5,2,100.5,3,1,57,2021-05-28,0.39048,-0.4053,0.00149,-0.13069,2.58696,-3.80609,alpha_vantage
NVDA220617C00660000,NVDA,2022-06-17,660.0,call,100.5,101.70,100.95,2,102.45,1,41,531,2021-05-28,0.39048,0.56471,0.00151,-0.1336,2.62722,2.82421,alpha_vantage
NVDA220617P00660000,NVDA,2022-06-17,660.0,put,106.9,109.05,106.6,2,111.5,5,37,96,2021-05-28,0.39048,-0.43529,0.00151,-0.13269,2.62722,-4.13376,alpha_vantage
NVDA220617C00680000,NVDA,2022-06-17,680.0,call,93.0,93.25,88.5,3,98.0,3,22,2007,2021-05-28,0.39048,0.53525,0.00152,-0.13483,2.65192,2.70486,alpha_vantage
NVDA220617P00680000,NVDA,2022-06-17,680.0,put,155.08,120.65,118.3,2,123.0,1,0,46,2021-05-28,0.39048,-0.46475,0.00152,-0.1339,2.65192,-4.46396,alpha_vantage
NVDA220617C00700000,NVDA,2022-06-17,700.0,call,84.62,85.75,81.0,2,90.5,1,52,856,2021-05-28,0.39048,0.50646,0.00153,-0.13533,2.66197,2.5842,alpha_vantage
NVDA220617P00700000,NVDA,2022-06-17,700.0,put,142.0,130.75,126.0,1,135.5,2,0,79,2021-05-28,0.37097,-0.5014,0.00161,-0.12764,2.6623,-4.79458,alpha_vantage
NVDA220617C00720000,NVDA,2022-06-17,720.0,call,79.0,77.40,74.0,3,80.8,1,3,648,2021-05-28,0.39048,0.47845,0.00153,-0.13513,2.65843,2.46331,alpha_vantage
NVDA220617P00720000,NVDA,2022-06-17,720.0,put,174.42,143.75,139.0,3,148.5,3,0,5,2021-05-28,0.37097,-0.53087,0.00161,-0.12721,2.65435,-5.1364,alpha_vantage
NVDA220617C00740000,NVDA,2022-06-17,740.0,call,72.0,72.25,67.5,3,77.0,3,43,327,2021-05-28,0.39048,0.4513,0.00152,-0.13431,2.64246,2.34311,alpha_vantage
NVDA220617P00740000,NVDA,2022-06-17,740.0,put,212.5,159.47,156.95,2,162.0,5,0,12,2021-05-28,0.39048,-0.5487,0.00152,-0.13329,2.64246,-5.45825,alpha_vantage
NVDA220617C00760000,NVDA,2022-06-17,760.0,call,60.23,68.50,66.0,2,71.0,5,1,358,2021-05-28,0.40999,0.43631,0.00144,-0.14024,2.62833,2.24733,alpha_vantage
NVDA220617P00760000,NVDA,2022-06-17,760.0,put,171.85,173.45,170.9,2,176.0,4,25,93,2021-05-28,0.39048,-0.5749,0.0015,-0.13187,2.61526,-5.7878,alpha_vantage
NVDA220617C00780000,NVDA,2022-06-17,780.0,call,60.25,63.02,60.55,2,65.5,4,1,98,2021-05-28,0.40999,0.41215,0.00142,-0.13858,2.59751,2.1387,alpha_vantage
NVDA220617P00780000,NVDA,2022-06-17,780.0,put,186.05,185.75,181.0,1,190.5,5,1,3,2021-05-28,0.37097,-0.61315,0.00155,-0.12227,2.5545,-6.15172,alpha_vantage
NVDA220617C00800000,NVDA,2022-06-17,800.0,call,56.0,55.55,51.0,3,60.1,1,17,234,2021-05-28,0.39048,0.37571,0.00146,-0.12866,2.53204,1.9941,alpha_vantage
NVDA220617P00800000,NVDA,2022-06-17,800.0,put,202.8,200.50,195.5,6,205.5,6,2,64,2021-05-28,0.37097,-0.63833,0.00151,-0.11963,2.50062,-6.48423,alpha_vantage
NVDA220617C00820000,NVDA,2022-06-17,820.0,call,39.0,51.25,46.5,3,56.0,3,0,140,2021-05-28,0.39048,0.35259,0.00143,-0.12593,2.47843,1.88351,alpha_vantage
